aspect,B11,B12,B2,B3,B4,B8,bd_0-5,bd_15-30,bd_5-15,bsi,cec_0-5,cec_15-30,cec_5-15,clay_0-5,clay_15-30,clay_5-15,dem,evi,ndmi,ndvi,pet_apr,pet_aug,pet_dec,pet_feb,pet_jan,pet_jul,pet_jun,pet_mar,pet_may,pet_nov,pet_oct,pet_sep,ph_0-5,ph_15-30,ph_5-15,rain_apr,rain_aug,rain_dec,rain_feb,rain_jan,rain_jul,rain_jun,rain_mar,rain_may,rain_nov,rain_oct,rain_sep,sand_0-5,sand_15-30,sand_5-15,savi,silt_0-5,silt_15-30,silt_5-15,slope,soc_0-5,soc_15-30,soc_5-15,worldcover
1.6044313,0.41970193,0.37249663,0.22362982,0.31409195,0.24111398,0.5248428,0.95751184,0.9663248,0.97274613,-0.28805566,1.1859291,1.1719217,1.1542463,0.9958585,1.1474764,0.96958315,-0.046481024,0.6586058,0.63063806,0.7263992,0.99651074,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.9688556,-0.31601006,-0.5250827,-0.24609877,-0.119926624,-0.28833294,-0.7054871,0.98074764,0.978783,0.967928,0.09117518,-0.7665231,0.3776546,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.14293496,0.54959846,-0.43831784,0.31817296,0.8892667,0.78489625,0.9036773,0.6602022,1.014615,0.93485147,1.0059656,0.11006122,0.84670866,0.6452123,0.74370044,-1.6716337
0.30437636,0.89925426,0.8627773,0.56280416,0.7025046,0.7824828,0.8463592,0.9732286,0.9663248,0.97274613,0.3681833,1.1971031,1.1603385,1.1660699,1.0311888,1.1953245,1.0345972,0.58061475,0.7867893,0.32791024,0.7702542,0.99651074,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.5250827,-1.1485343,-0.119926624,-0.28833294,-0.7054871,0.98074764,0.978783,1.0007352,-0.13755153,-1.0851752,1.2348707,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.3304627,0.9020298,-1.2121755,0.31817296,0.91833776,0.8147991,0.92089474,0.8223385,1.068124,0.96523875,1.0511144,0.11006122,0.86834157,0.8013674,0.8995361,0.9266665
-0.12897527,0.8311086,0.8061993,0.48562208,0.71625906,0.75053144,0.7960721,0.95751184,0.9663248,0.9569084,0.30811417,1.152407,1.0676734,1.0951284,1.0665191,1.1115903,1.0671041,0.7060339,0.7400541,0.39026386,0.7589758,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,1.0007352,-0.13755153,-1.4038273,1.2348707,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.51799047,1.2544612,-1.2121755,0.5038853,0.8851137,0.8297505,0.87785107,0.7848667,1.1037968,1.0665296,1.0962632,0.98443705,0.9116073,0.8236753,0.86490595,-0.80553365
0.8417324,0.66821563,0.5224382,-0.23180589,0.13203707,0.24026746,0.737855,0.95751184,0.9663248,0.9569084,-0.1611461,1.1300591,1.0445073,1.0833048,1.1460124,1.0697232,1.1402448,1.2077105,0.9507148,0.6604944,0.92195046,1.9861356,-1.2910953,-1.4414467,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,1.0007352,-0.36627823,-1.4038273,1.2348707,0.0,0.0,-1.2083734,-0.7872225,-0.798329,0.7055182,1.6068926,-1.2121755,0.5038853,0.8726547,0.86962086,0.87354666,0.99280006,1.0502877,1.0564005,1.0330548,0.11006122,0.9116073,0.7344438,0.8995361,-1.6716337
-0.25031373,0.38271356,0.29277086,0.15914536,0.24507974,0.20841156,0.62363154,0.6903274,0.69986206,0.70350486,-0.72032285,0.21379073,0.29160342,0.24383037,0.5277315,0.549375,0.5794994,0.07893813,0.8869353,0.9961938,0.8351953,-1.972364,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,-0.10559007,0.65633684,1.1050595,1.0416353,1.9262753,0.6836843,0.6819655,0.6726629,1.006082,1.4640414,-1.3367776,0.0,0.0,1.2672417,1.5678616,1.0137513,-1.3572869,-1.2125584,1.1093975,0.31817296,0.8269716,0.8646371,0.8175898,0.86927074,0.50627846,0.51955867,0.4822396,0.11006122,0.40323418,0.35520995,0.4147141,0.9266665
-0.2156456,0.47921193,0.36135966,0.50645286,0.48033157,0.31646046,0.7130992,-0.6770285,-0.6794745,-0.6743768,-0.73835456,-0.73599964,-0.7392956,-0.737527,-0.7088305,-0.706638,-0.6963995,-0.046481024,0.8950557,0.9740251,0.83739233,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,-0.10559007,0.65633684,1.1050595,1.0416353,1.0490211,-0.6696043,-0.67020345,-0.6724334,1.006082,1.1453892,-0.4795615,0.0,0.0,1.2672417,1.3323532,1.0137513,-1.1697593,-0.860127,0.33553985,0.31817296,-0.64734656,-0.6354868,-0.6502009,0.859164,-0.7065947,-0.7060614,-0.7096885,0.11006122,-0.73249304,-0.69326,-0.7107655,-1.6716337
-0.70099944,-0.17172639,-0.2627773,-0.012053942,-0.04204664,-0.23545648,-0.00019590404,-1.1328138,-1.1340286,-1.1336707,-1.0245576,-1.1047418,-1.1099559,-1.1040581,-1.1416272,-1.137271,-1.1352438,-0.6735768,0.10898399,0.9736496,0.11247776,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,-0.10559007,0.65633684,1.1050595,1.0416353,1.0490211,-1.1647099,-1.1648993,-1.1645418,0.7773553,0.82673717,-0.4795615,0.0,0.0,1.2672417,1.0968448,1.0137513,-0.9822315,-0.5076956,0.33553985,0.31817296,-1.1415546,-1.1388506,-1.1452036,0.073450275,-1.1346675,-1.1314833,-1.1340871,0.11006122,-1.1327018,-1.0724939,-1.1090121,0.9266665
-1.3250258,-1.5720372,-1.5772632,-1.3157369,-1.3451085,-1.3888437,-1.4929188,-1.1642473,-1.165377,-1.1653461,-1.7868785,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.5093706,1.2219216,-1.6103524,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.10559007,-0.24609877,1.1050595,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.7773553,0.50808513,-0.4795615,0.0,0.0,0.77211875,0.86133635,1.0137513,-0.7947037,-0.15526426,0.33553985,0.5038853,-1.1706257,-1.1687534,-1.1710299,-1.519925,-1.152504,-1.1517415,-1.1521467,0.11006122,-1.1543347,-1.0948018,-1.1436422,-0.80553365
-3.1971047,-1.6177129,-1.6189561,-1.509807,-1.4721786,-1.4844524,-1.544435,-1.1642473,-1.165377,-1.1653461,-1.8192405,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.5492314,1.102776,-1.8185678,0.0068858177,-0.4777569,1.167841,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,1.1050595,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.5486286,0.18943305,0.3776546,0.0,0.0,0.77211875,0.62582797,-0.798329,-0.607176,-0.15526426,-0.43831784,0.5038853,-1.1706257,-1.1687534,-1.1710299,-1.563125,-1.152504,-1.1517415,-1.1521467,-2.5130663,-1.1543347,-1.0948018,-1.1436422,0.060566444
1.1017433,-1.3879646,-1.3927263,-1.4230318,-1.3689462,-1.331244,-1.3356832,-1.1485305,-1.1497028,-1.1495085,-1.1993015,-1.1159158,-1.121539,-1.1158817,-1.1504598,-1.149233,-1.1514972,-1.0498343,-1.3054945,0.47463092,-1.3826228,0.0068858177,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,-0.119926624,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.5486286,-0.12921901,0.3776546,0.0,0.0,0.27699572,0.39031956,-0.798329,-0.41964826,0.19716711,-0.43831784,0.5038853,-1.1623197,-1.1587858,-1.1624211,-1.3135775,-1.1435858,-1.1416124,-1.143117,0.98443705,-1.1435182,-1.0948018,-1.1263272,0.9266665
0.94573677,0.16287412,0.083165765,-0.117850676,0.078984916,-0.0390004,0.36573008,-0.8027624,-0.8048687,-0.80107856,-0.6836758,-0.74717367,-0.75087875,-0.7493506,-0.78832376,-0.77841014,-0.79392046,-0.29731932,0.53710586,0.80496556,0.552282,0.0068858177,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.9688556,-0.31601006,-0.5250827,-0.24609877,-0.119926624,-0.28833294,-0.7054871,-0.80163246,-0.80212235,-0.8036623,0.31990188,-0.4478711,0.3776546,0.0,0.0,0.27699572,0.15481113,-0.798329,-0.23212051,0.54959846,-0.43831784,0.5038853,-0.8176199,-0.82985497,-0.8180714,0.53211534,-0.77794015,-0.79722327,-0.7819266,0.11006122,-0.8082082,-0.7824915,-0.83197093,-0.80553365
1.1364114,0.56046003,0.52617717,0.31236264,0.43400016,0.500545,0.68885136,0.8946449,0.8879534,0.8935575,-0.21341442,1.040667,1.032924,1.0123633,0.89870006,1.0577612,0.8639355,0.58061475,0.7463022,0.7360012,0.7865329,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.5250827,-1.1485343,-0.119926624,-0.28833294,-0.7054871,0.8817265,0.87984383,0.90231353,0.31990188,-0.7665231,1.2348707,0.0,0.0,-0.21812733,-0.080697276,-0.798329,-0.04459278,0.9020298,-0.43831784,0.68959767,0.8435836,0.73505825,0.8563292,0.7711981,0.8986786,0.82343143,0.8976085,0.11006122,0.73854417,0.5336729,0.6571251,-1.6716337
0.7897302,0.93194675,0.9854888,0.6357635,0.63298,0.8033013,0.75866663,0.9732286,0.9819991,0.9885838,0.72800374,1.1412331,1.1024228,1.106952,1.048854,1.1414953,1.0427239,1.583968,0.6813752,0.04412969,0.7161757,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-0.7054871,0.98074764,0.978783,1.0007352,0.09117518,-1.0851752,1.2348707,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.14293496,1.2544612,-1.2121755,0.68959767,0.9017257,0.8247667,0.8993729,0.7173339,1.0859605,1.0260133,1.0872334,0.11006122,0.8575251,0.75675166,0.84759086,0.9266665
-0.3716522,0.95105374,1.033042,0.70997274,0.6857944,0.80835646,0.7112828,0.9732286,0.9663248,0.9885838,0.9360336,1.0965371,1.0445073,1.047834,1.0400214,1.0757042,1.0508506,1.9602255,0.6311911,-0.12478748,0.6949706,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,1.0007352,0.09117518,-1.4038273,1.2348707,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.3304627,1.6068926,-1.2121755,0.68959767,0.8809607,0.8297505,0.8692423,0.6645547,1.1394696,1.1273042,1.141412,0.98443705,0.86834157,0.7121359,0.79564565,-0.80553365
-0.49299064,1.0927632,1.1667343,0.86544317,0.819564,1.0350695,0.7517057,0.9732286,0.9663248,0.97274613,1.2385623,1.040667,0.9865915,0.9887161,1.1283473,1.0697232,1.1564983,1.8348063,0.5930333,-0.3047671,0.6426136,1.9861356,-1.2910953,-1.4414467,-0.15066734,0.13504352,-1.6942135,-1.2776574,-0.94457537,-2.0509698,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,0.967928,-0.13755153,-1.7224793,2.0920868,0.0,0.0,-0.71325034,-0.7872225,-0.798329,0.51799047,1.6068926,-1.2121755,0.68959767,0.8809607,0.8646371,0.8649379,0.6391297,1.0413696,1.0665296,1.0330548,0.98443705,0.93324023,0.7790595,0.9861114,0.9266665
0.061699443,-0.49637863,-0.48992917,-0.15468654,-0.29857433,-0.42938134,-0.48561794,-0.7556122,-0.7578458,-0.75356543,0.12928559,-0.8477397,-0.8319607,-0.8439393,-0.78832376,-0.7903722,-0.7776669,-0.6735768,-0.35786012,-0.10372177,0.09104085,-1.972364,0.3355815,1.167841,2.5442386,-2.6237507,0.48186,0.6456372,-0.10559007,0.65633684,1.1050595,1.0416353,1.9262753,-0.76862544,-0.7691426,-0.77085507,1.2348088,1.4640414,-1.3367776,0.0,0.0,1.7623647,1.80337,1.0137513,-1.5448147,-1.2125584,0.33553985,0.5038853,-0.7345598,-0.72519517,-0.7362883,-0.36072937,-0.7868584,-0.7870942,-0.79998606,-0.76431465,-0.8082082,-0.7824915,-0.7973408,-0.80553365
-0.2156456,-0.6398025,-0.672829,-0.34988192,-0.45702177,-0.56628406,-0.5606361,-1.1328138,-1.1340286,-1.1336707,-0.44089347,-1.1047418,-1.1099559,-1.1040581,-1.1327946,-1.13129,-1.1271169,-0.798996,-0.5136544,0.2280344,-0.29311767,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,0.6456372,-0.5250827,0.65633684,1.1050595,1.0416353,1.0490211,-1.1317029,-1.1319196,-1.1317346,1.006082,1.1453892,-0.4795615,0.0,0.0,1.2672417,1.5678616,1.0137513,-1.3572869,-0.860127,0.33553985,0.5038853,-1.1332486,-1.128883,-1.1322905,-0.5306623,-1.1257493,-1.1213542,-1.1250573,0.11006122,-1.1327018,-1.0724939,-1.1090121,0.9266665
-0.38898626,-1.1792457,-1.2041551,-0.86262953,-0.9273965,-1.0353061,-1.0702906,-1.1642473,-1.165377,-1.1653461,-1.3967484,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-0.9244151,-1.0480133,0.91445476,-1.0008832,-0.9827391,0.3355815,1.167841,-0.15066734,0.13504352,0.48186,-0.31601006,-0.5250827,0.65633684,1.1050595,1.0416353,1.0490211,-1.1647099,-1.1648993,-1.1645418,1.006082,0.82673717,-0.4795615,0.0,0.0,1.2672417,1.3323532,1.0137513,-1.1697593,-0.5076956,0.33553985,0.68959767,-1.1706257,-1.1687534,-1.1710299,-1.064482,-1.152504,-1.1517415,-1.1521467,0.11006122,-1.1543347,-1.0948018,-1.1436422,0.9266665
-0.94367635,-1.6126729,-1.6161915,-1.313114,-1.3347691,-1.4093505,-1.5326402,-1.1642473,-1.165377,-1.1653461,-1.9527524,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.568943,1.362301,-1.8046508,-0.9827391,-0.4777569,1.167841,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,1.1050595,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,1.006082,0.50808513,-0.4795615,0.0,0.0,0.77211875,1.0968448,1.0137513,-0.9822315,-0.15526426,0.33553985,0.68959767,-1.1706257,-1.1687534,-1.1710299,-1.5815531,-1.152504,-1.1517415,-1.1521467,0.98443705,-1.1543347,-1.0948018,-1.1436422,0.060566444
1.5524291,-1.6240189,-1.624937,-1.4945325,-1.4625894,-1.4878231,-1.5513147,-1.1642473,-1.165377,-1.1653461,-1.8688102,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.561103,1.0265039,-1.8843263,0.0068858177,-0.4777569,1.167841,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,1.1050595,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.7773553,0.18943305,0.3776546,0.0,0.0,0.77211875,0.86133635,-0.798329,-0.7947037,0.19716711,-0.43831784,0.68959767,-1.1706257,-1.1687534,-1.1710299,-1.575452,-1.152504,-1.1517415,-1.1521467,1.8588129,-1.1543347,-1.0948018,-1.1436422,-1.6716337
1.1364114,-1.3940066,-1.3903493,-1.441622,-1.3880223,-1.3305182,-1.3490509,-1.1642473,-1.165377,-1.1653461,-0.8418116,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.1552141,-1.159624,-1.0498343,-1.3220893,0.012525938,-1.3435242,0.0068858177,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.2434978,-0.31601006,-0.5250827,-0.24609877,1.1050595,1.0416353,0.17176704,-1.1647099,-1.1648993,-1.1645418,0.7773553,-0.12921901,0.3776546,0.0,0.0,0.77211875,0.62582797,-0.798329,-0.607176,0.54959846,-0.43831784,0.68959767,-1.1664727,-1.1637696,-1.1667255,-1.3299484,-1.152504,-1.1517415,-1.1521467,0.98443705,-1.1543347,-1.0948018,-1.1436422,-0.80553365
0.9110686,0.1571747,0.057994165,-0.13108495,0.1877898,-0.05551628,0.44330192,-0.73989546,-0.7421716,-0.75356543,-0.9856535,-0.7583477,-0.774045,-0.7729978,-0.7794912,-0.7485051,-0.7857937,-0.4227385,0.63340235,1.0061258,0.5813434,0.0068858177,-0.4777569,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,1.1050595,1.0416353,-0.7054871,-0.7356184,-0.7361629,-0.73804784,0.5486286,-0.7665231,0.3776546,0.0,0.0,0.27699572,0.39031956,-0.798329,-0.41964826,0.54959846,-0.43831784,0.87531006,-0.7387128,-0.75011414,-0.7362883,0.6135231,-0.74226743,-0.7465778,-0.7367778,0.11006122,-0.75412595,-0.7824915,-0.7973408,-0.80553365
0.94573677,0.62404305,0.5493258,0.10687519,0.3335716,0.27277613,0.8163513,0.8789282,0.8879534,0.87771976,-0.62959445,0.895405,0.8823433,0.8704803,0.84570456,0.980008,0.815175,0.4551956,1.0241399,0.9210368,0.9309039,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-0.7054871,0.8817265,0.87984383,0.90231353,0.5486286,-1.0851752,1.2348707,0.0,0.0,0.27699572,0.15481113,-0.798329,-0.23212051,0.9020298,-1.2121755,0.87531006,0.8726547,0.7948639,0.88645977,1.0152277,0.88976043,0.8538187,0.90663826,0.11006122,0.7493606,0.4667493,0.6051799,-0.80553365
1.0150731,1.1548445,1.2154232,0.87456226,0.8478241,1.0831953,0.822974,0.9889453,0.9819991,0.9885838,1.179449,1.018319,0.9865915,0.97689253,1.0311888,1.0936472,1.010217,1.4585488,0.6189568,-0.25580427,0.6592273,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-0.9688556,-1.2776574,-0.94457537,-1.1485343,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,1.0007352,0.31990188,-1.4038273,1.2348707,0.0,0.0,-0.21812733,-0.080697276,-0.798329,-0.04459278,1.2544612,-1.2121755,0.87531006,0.9349498,0.86962086,0.93811226,0.66963935,1.0413696,1.0057551,1.0511144,0.11006122,0.8358922,0.51136506,0.7090703,0.9266665
-0.09430714,0.86883837,0.9596072,0.8404458,0.72273445,0.78287905,0.7620067,1.004662,0.99767333,1.0202593,0.44920585,0.962449,0.92867583,0.9177746,1.048854,1.0457991,1.0508506,2.4619021,0.7216076,0.1948662,0.7331674,0.99651074,-1.2910953,-0.13680287,-0.15066734,0.13504352,-1.6942135,-1.2776574,-0.94457537,-2.0509698,-0.119926624,-0.28833294,-1.5827411,0.98074764,0.978783,0.967928,0.31990188,-1.7224793,1.2348707,0.0,0.0,-0.21812733,-0.31620568,-0.798329,0.14293496,1.6068926,-1.2121755,1.0610224,0.8892667,0.8596533,0.8821554,0.7326015,1.1037968,1.1171751,1.1143227,0.11006122,0.8358922,0.5336729,0.69175524,-1.6716337
-1.0650147,1.2258583,1.4078583,1.4613756,1.3503613,1.530009,0.9304842,0.9889453,0.99767333,0.9885838,1.1090074,0.95127505,0.9055096,0.905951,1.1460124,1.0816853,1.1727518,1.9602255,0.58546406,-0.1660201,0.57961106,1.9861356,-2.1044338,-1.4414467,-0.15066734,0.13504352,-1.6942135,-2.2393045,-1.364068,-2.0509698,-0.119926624,-0.28833294,-1.5827411,0.9477406,0.978783,0.967928,0.31990188,-2.0411315,2.0920868,0.0,0.0,-0.71325034,-0.5517141,-0.798329,0.3304627,1.9593239,-1.2121755,1.0610224,0.91833776,0.8995237,0.8993729,0.61979043,0.9611059,0.97536784,0.9427573,0.11006122,0.86834157,0.66752017,0.8302758,0.9266665
-0.5449928,-0.19602078,-0.26896557,-0.18323621,-0.18100882,-0.3769029,-0.047816567,-0.8184791,-0.8048687,-0.80107856,-0.46835735,-0.8812617,-0.86671007,-0.86758643,-0.8324867,-0.8262583,-0.8264274,-0.6735768,0.27173638,0.43800193,0.44295537,-1.972364,0.3355815,2.4724848,2.5442386,-2.6237507,0.48186,0.6456372,-0.5250827,0.65633684,2.3300457,2.3716035,1.9262753,-0.80163246,-0.80212235,-0.8036623,1.4635354,1.4640414,-1.3367776,0.0,0.0,1.7623647,2.0388784,1.0137513,-1.7323425,-0.860127,0.33553985,0.68959767,-0.7345598,-0.72519517,-0.7362883,0.23355563,-0.8760402,-0.878256,-0.87222415,0.11006122,-0.537797,-0.26941046,-0.48566955,-1.6716337
-0.7183335,-1.2062554,-1.1962733,-0.8502665,-0.97000843,-1.0158927,-1.1801262,-1.1328138,-1.1340286,-1.1336707,-0.5466267,-1.1047418,-1.1099559,-1.1040581,-1.123962,-1.125309,-1.1271169,-0.9244151,-1.2042334,-0.02880274,-0.9975014,-0.9827391,0.3355815,1.167841,2.5442386,-2.6237507,0.48186,0.6456372,-0.5250827,0.65633684,1.1050595,1.0416353,1.0490211,-1.1317029,-1.1319196,-1.1317346,1.2348088,1.1453892,-0.4795615,0.0,0.0,1.7623647,1.80337,1.0137513,-1.5448147,-0.5076956,0.33553985,0.87531006,-1.1249427,-1.1189153,-1.1236818,-1.2079387,-1.1257493,-1.1213542,-1.1250573,0.98443705,-1.0894359,-1.0055703,-1.074382,0.9266665
-1.0476807,-1.6031933,-1.6073152,-1.3019396,-1.326445,-1.3914742,-1.5343094,-1.1642473,-1.165377,-1.1653461,-1.5942681,-1.1270899,-1.1331222,-1.1277053,-1.1592923,-1.161195,-1.159624,-1.1752534,-1.5801729,0.75121903,-1.8279566,-0.9827391,-0.4777569,1.167841,2.5442386,-2.6237507,-0.2434978,-0.31601006,-0.5250827,-0.24609877,1.1050595,1.0416353,1.0490211,-1.1647099,-1.1648993,-1.1645418,1.2348088,0.82673717,-0.4795615,0.0,0.0,1.2672417,1.5678616,1.0137513,-1.3572869,-0.5076956,0.33553985,0.87531006,-1.1706257,-1.1687534,-1.1710299,-1.5938686,-1.152504,-1.1517415,-1.1521467,0.98443705,-1.1543347,-1.0948018,-1.1436422,-0.80553365
