x,y,clay_0_30,temp_jan,rain_jan,pet_jan,cover_jan,cin_jan,temp_feb,rain_feb,pet_feb,cover_feb,cin_feb,temp_mar,rain_mar,pet_mar,cover_mar,cin_mar,temp_apr,rain_apr,pet_apr,cover_apr,cin_apr,temp_may,rain_may,pet_may,cover_may,cin_may,temp_jun,rain_jun,pet_jun,cover_jun,cin_jun,temp_jul,rain_jul,pet_jul,cover_jul,cin_jul,temp_aug,rain_aug,pet_aug,cover_aug,cin_aug,temp_sep,rain_sep,pet_sep,cover_sep,cin_sep,temp_oct,rain_oct,pet_oct,cover_oct,cin_oct,temp_nov,rain_nov,pet_nov,cover_nov,cin_nov,temp_dec,rain_dec,pet_dec,cover_dec,cin_dec
768941.6094531971,1457717.967011131,0.971486445,21.800000000000004,11.0,1131.0,0,0.355339,24.5,0.0,1419.0,0,0.355339,27.200000000000003,70.0,1685.0,0,0.355339,27.749999999999993,696.0,1524.0,0,0.355339,26.1,1545.0,1291.0,0,0.355339,24.750000000000007,639.0,1202.0,0,0.355339,23.550000000000004,1090.0,981.0,0,0.355339,23.800000000000004,2349.0,1030.0,0,0.355339,23.950000000000003,793.0,1029.0,0,0.355339,23.950000000000003,2104.0,1007.0,0,0.355339,22.550000000000004,279.0,966.0,0,0.355339,20.650000000000006,77.0,1089.0,0,0.355339
769191.7557263334,1457717.967011131,0.92994721,21.800000000000004,11.0,1131.0,0,0.46018523,24.5,0.0,1419.0,0,0.46018523,27.200000000000003,70.0,1685.0,0,0.46018523,27.749999999999993,696.0,1524.0,0,0.46018523,26.1,1545.0,1291.0,0,0.46018523,24.750000000000007,639.0,1202.0,0,0.46018523,23.550000000000004,1090.0,981.0,0,0.46018523,23.800000000000004,2349.0,1030.0,0,0.46018523,23.950000000000003,793.0,1029.0,0,0.46018523,23.950000000000003,2104.0,1007.0,0,0.46018523,22.550000000000004,279.0,966.0,0,0.46018523,20.650000000000006,77.0,1089.0,0,0.46018523
769441.9019994696,1457717.967011131,-1.09401055,21.800000000000004,11.0,1131.0,0,0.3340865,24.5,0.0,1419.0,0,0.3340865,27.200000000000003,70.0,1685.0,0,0.3340865,27.749999999999993,696.0,1524.0,0,0.3340865,26.1,1545.0,1291.0,0,0.3340865,24.750000000000007,639.0,1202.0,0,0.3340865,23.550000000000004,1090.0,981.0,0,0.3340865,23.800000000000004,2349.0,1030.0,0,0.3340865,23.950000000000003,793.0,1029.0,0,0.3340865,23.950000000000003,2104.0,1007.0,0,0.3340865,22.550000000000004,279.0,966.0,0,0.3340865,20.650000000000006,77.0,1089.0,0,0.3340865
769692.0482726059,1457717.967011131,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,0.201297415,24.5,0.0,1419.0,0,0.201297415,27.200000000000003,70.0,1685.0,0,0.201297415,27.749999999999993,696.0,1524.0,0,0.201297415,26.1,1545.0,1291.0,0,0.201297415,24.750000000000007,639.0,1202.0,0,0.201297415,23.550000000000004,1090.0,981.0,0,0.201297415,23.800000000000004,2349.0,1030.0,0,0.201297415,23.950000000000003,793.0,1029.0,0,0.201297415,23.950000000000003,2104.0,1007.0,0,0.201297415,22.550000000000004,279.0,966.0,0,0.201297415,20.650000000000006,77.0,1089.0,0,0.201297415
769942.1945457421,1457717.967011131,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.0149290675,24.5,0.0,1419.0,0,-0.0149290675,27.200000000000003,70.0,1685.0,0,-0.0149290675,27.749999999999993,696.0,1524.0,0,-0.0149290675,26.1,1545.0,1291.0,0,-0.0149290675,24.750000000000007,639.0,1202.0,0,-0.0149290675,23.550000000000004,1090.0,981.0,0,-0.0149290675,23.800000000000004,2349.0,1030.0,0,-0.0149290675,23.950000000000003,793.0,1029.0,0,-0.0149290675,23.950000000000003,2104.0,1007.0,0,-0.0149290675,22.550000000000004,279.0,966.0,0,-0.0149290675,20.650000000000006,77.0,1089.0,0,-0.0149290675
770192.3408188784,1457717.967011131,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.013041703,24.5,0.0,1419.0,0,-0.013041703,27.200000000000003,70.0,1685.0,0,-0.013041703,27.749999999999993,696.0,1524.0,0,-0.013041703,26.1,1545.0,1291.0,0,-0.013041703,24.750000000000007,639.0,1202.0,0,-0.013041703,23.550000000000004,1090.0,981.0,0,-0.013041703,23.800000000000004,2349.0,1030.0,0,-0.013041703,23.950000000000003,793.0,1029.0,0,-0.013041703,23.950000000000003,2104.0,1007.0,0,-0.013041703,22.550000000000004,279.0,966.0,0,-0.013041703,20.650000000000006,77.0,1089.0,0,-0.013041703
770442.4870920145,1457717.967011131,-0.8979237383333333,21.800000000000004,11.0,1131.0,0,-0.1299607,24.5,0.0,1419.0,0,-0.1299607,27.200000000000003,70.0,1685.0,0,-0.1299607,27.749999999999993,696.0,1524.0,0,-0.1299607,26.1,1545.0,1291.0,0,-0.1299607,24.750000000000007,639.0,1202.0,0,-0.1299607,23.550000000000004,1090.0,981.0,0,-0.1299607,23.800000000000004,2349.0,1030.0,0,-0.1299607,23.950000000000003,793.0,1029.0,0,-0.1299607,23.950000000000003,2104.0,1007.0,0,-0.1299607,22.550000000000004,279.0,966.0,0,-0.1299607,20.650000000000006,77.0,1089.0,0,-0.1299607
770692.6333651508,1457717.967011131,0.79505,21.800000000000004,11.0,1131.0,0,0.0513844,24.5,0.0,1419.0,0,0.0513844,27.200000000000003,70.0,1685.0,0,0.0513844,27.749999999999993,696.0,1524.0,0,0.0513844,26.1,1545.0,1291.0,0,0.0513844,24.750000000000007,639.0,1202.0,0,0.0513844,23.550000000000004,1090.0,981.0,0,0.0513844,23.800000000000004,2349.0,1030.0,0,0.0513844,23.950000000000003,793.0,1029.0,0,0.0513844,23.950000000000003,2104.0,1007.0,0,0.0513844,22.550000000000004,279.0,966.0,0,0.0513844,20.650000000000006,77.0,1089.0,0,0.0513844
770942.779638287,1457717.967011131,0.91196854,21.800000000000004,11.0,1131.0,0,0.41016987,24.5,0.0,1419.0,0,0.41016987,27.200000000000003,70.0,1685.0,0,0.41016987,27.749999999999993,696.0,1524.0,0,0.41016987,26.1,1545.0,1291.0,0,0.41016987,24.750000000000007,639.0,1202.0,0,0.41016987,23.550000000000004,1090.0,981.0,0,0.41016987,23.800000000000004,2349.0,1030.0,0,0.41016987,23.950000000000003,793.0,1029.0,0,0.41016987,23.950000000000003,2104.0,1007.0,0,0.41016987,22.550000000000004,279.0,966.0,0,0.41016987,20.650000000000006,77.0,1089.0,0,0.41016987
771192.9259114233,1457717.967011131,0.92152107,21.85,11.0,1126.0,0,0.25788507,24.549999999999997,0.0,1424.0,0,0.25788507,27.200000000000003,68.0,1673.0,0,0.25788507,27.800000000000004,674.0,1526.0,0,0.25788507,26.1,1561.0,1290.0,0,0.25788507,24.750000000000007,631.0,1205.0,0,0.25788507,23.550000000000004,1081.0,980.0,0,0.25788507,23.800000000000004,2344.0,1029.0,0,0.25788507,23.950000000000003,798.0,1027.0,0,0.25788507,23.950000000000003,2094.0,1008.0,0,0.25788507,22.6,288.0,966.0,0,0.25788507,20.650000000000006,79.0,1088.0,0,0.25788507
771443.0721845595,1457717.967011131,0.93107358,21.85,11.0,1126.0,0,0.390268115,24.549999999999997,0.0,1424.0,0,0.390268115,27.200000000000003,68.0,1673.0,0,0.390268115,27.800000000000004,674.0,1526.0,0,0.390268115,26.1,1561.0,1290.0,0,0.390268115,24.750000000000007,631.0,1205.0,0,0.390268115,23.550000000000004,1081.0,980.0,0,0.390268115,23.800000000000004,2344.0,1029.0,0,0.390268115,23.950000000000003,798.0,1027.0,0,0.390268115,23.950000000000003,2094.0,1008.0,0,0.390268115,22.6,288.0,966.0,0,0.390268115,20.650000000000006,79.0,1088.0,0,0.390268115
768941.6094531971,1457458.5100826677,0.9494265283333332,21.800000000000004,11.0,1131.0,0,0.39455417,24.5,0.0,1419.0,0,0.39455417,27.200000000000003,70.0,1685.0,0,0.39455417,27.749999999999993,696.0,1524.0,0,0.39455417,26.1,1545.0,1291.0,0,0.39455417,24.750000000000007,639.0,1202.0,0,0.39455417,23.550000000000004,1090.0,981.0,0,0.39455417,23.800000000000004,2349.0,1030.0,0,0.39455417,23.950000000000003,793.0,1029.0,0,0.39455417,23.950000000000003,2104.0,1007.0,0,0.39455417,22.550000000000004,279.0,966.0,0,0.39455417,20.650000000000006,77.0,1089.0,0,0.39455417
769191.7557263334,1457458.5100826677,0.93534724,21.800000000000004,11.0,1131.0,0,0.4860027,24.5,0.0,1419.0,0,0.4860027,27.200000000000003,70.0,1685.0,0,0.4860027,27.749999999999993,696.0,1524.0,0,0.4860027,26.1,1545.0,1291.0,0,0.4860027,24.750000000000007,639.0,1202.0,0,0.4860027,23.550000000000004,1090.0,981.0,0,0.4860027,23.800000000000004,2349.0,1030.0,0,0.4860027,23.950000000000003,793.0,1029.0,0,0.4860027,23.950000000000003,2104.0,1007.0,0,0.4860027,22.550000000000004,279.0,966.0,0,0.4860027,20.650000000000006,77.0,1089.0,0,0.4860027
769441.9019994696,1457458.5100826677,-1.0709775833333337,21.800000000000004,11.0,1131.0,0,0.33764145,24.5,0.0,1419.0,0,0.33764145,27.200000000000003,70.0,1685.0,0,0.33764145,27.749999999999993,696.0,1524.0,0,0.33764145,26.1,1545.0,1291.0,0,0.33764145,24.750000000000007,639.0,1202.0,0,0.33764145,23.550000000000004,1090.0,981.0,0,0.33764145,23.800000000000004,2349.0,1030.0,0,0.33764145,23.950000000000003,793.0,1029.0,0,0.33764145,23.950000000000003,2104.0,1007.0,0,0.33764145,22.550000000000004,279.0,966.0,0,0.33764145,20.650000000000006,77.0,1089.0,0,0.33764145
769692.0482726059,1457458.5100826677,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.045551515,24.5,0.0,1419.0,0,-0.045551515,27.200000000000003,70.0,1685.0,0,-0.045551515,27.749999999999993,696.0,1524.0,0,-0.045551515,26.1,1545.0,1291.0,0,-0.045551515,24.750000000000007,639.0,1202.0,0,-0.045551515,23.550000000000004,1090.0,981.0,0,-0.045551515,23.800000000000004,2349.0,1030.0,0,-0.045551515,23.950000000000003,793.0,1029.0,0,-0.045551515,23.950000000000003,2104.0,1007.0,0,-0.045551515,22.550000000000004,279.0,966.0,0,-0.045551515,20.650000000000006,77.0,1089.0,0,-0.045551515
769942.1945457421,1457458.5100826677,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.33377095,24.5,0.0,1419.0,0,-0.33377095,27.200000000000003,70.0,1685.0,0,-0.33377095,27.749999999999993,696.0,1524.0,0,-0.33377095,26.1,1545.0,1291.0,0,-0.33377095,24.750000000000007,639.0,1202.0,0,-0.33377095,23.550000000000004,1090.0,981.0,0,-0.33377095,23.800000000000004,2349.0,1030.0,0,-0.33377095,23.950000000000003,793.0,1029.0,0,-0.33377095,23.950000000000003,2104.0,1007.0,0,-0.33377095,22.550000000000004,279.0,966.0,0,-0.33377095,20.650000000000006,77.0,1089.0,0,-0.33377095
770192.3408188784,1457458.5100826677,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.275830715,24.5,0.0,1419.0,0,-0.275830715,27.200000000000003,70.0,1685.0,0,-0.275830715,27.749999999999993,696.0,1524.0,0,-0.275830715,26.1,1545.0,1291.0,0,-0.275830715,24.750000000000007,639.0,1202.0,0,-0.275830715,23.550000000000004,1090.0,981.0,0,-0.275830715,23.800000000000004,2349.0,1030.0,0,-0.275830715,23.950000000000003,793.0,1029.0,0,-0.275830715,23.950000000000003,2104.0,1007.0,0,-0.275830715,22.550000000000004,279.0,966.0,0,-0.275830715,20.650000000000006,77.0,1089.0,0,-0.275830715
770442.4870920145,1457458.5100826677,-1.1430207,21.800000000000004,11.0,1131.0,0,-0.32762143,24.5,0.0,1419.0,0,-0.32762143,27.200000000000003,70.0,1685.0,0,-0.32762143,27.749999999999993,696.0,1524.0,0,-0.32762143,26.1,1545.0,1291.0,0,-0.32762143,24.750000000000007,639.0,1202.0,0,-0.32762143,23.550000000000004,1090.0,981.0,0,-0.32762143,23.800000000000004,2349.0,1030.0,0,-0.32762143,23.950000000000003,793.0,1029.0,0,-0.32762143,23.950000000000003,2104.0,1007.0,0,-0.32762143,22.550000000000004,279.0,966.0,0,-0.32762143,20.650000000000006,77.0,1089.0,0,-0.32762143
770692.6333651508,1457458.5100826677,-1.052171966666667,21.800000000000004,11.0,1131.0,0,-0.184788035,24.5,0.0,1419.0,0,-0.184788035,27.200000000000003,70.0,1685.0,0,-0.184788035,27.749999999999993,696.0,1524.0,0,-0.184788035,26.1,1545.0,1291.0,0,-0.184788035,24.750000000000007,639.0,1202.0,0,-0.184788035,23.550000000000004,1090.0,981.0,0,-0.184788035,23.800000000000004,2349.0,1030.0,0,-0.184788035,23.950000000000003,793.0,1029.0,0,-0.184788035,23.950000000000003,2104.0,1007.0,0,-0.184788035,22.550000000000004,279.0,966.0,0,-0.184788035,20.650000000000006,77.0,1089.0,0,-0.184788035
770942.779638287,1457458.5100826677,-0.7406850016666666,21.800000000000004,11.0,1131.0,0,0.28817633,24.5,0.0,1419.0,0,0.28817633,27.200000000000003,70.0,1685.0,0,0.28817633,27.749999999999993,696.0,1524.0,0,0.28817633,26.1,1545.0,1291.0,0,0.28817633,24.750000000000007,639.0,1202.0,0,0.28817633,23.550000000000004,1090.0,981.0,0,0.28817633,23.800000000000004,2349.0,1030.0,0,0.28817633,23.950000000000003,793.0,1029.0,0,0.28817633,23.950000000000003,2104.0,1007.0,0,0.28817633,22.550000000000004,279.0,966.0,0,0.28817633,20.650000000000006,77.0,1089.0,0,0.28817633
771192.9259114233,1457458.5100826677,0.7936242366666666,21.85,11.0,1126.0,0,0.333719135,24.549999999999997,0.0,1424.0,0,0.333719135,27.200000000000003,68.0,1673.0,0,0.333719135,27.800000000000004,674.0,1526.0,0,0.333719135,26.1,1561.0,1290.0,0,0.333719135,24.750000000000007,631.0,1205.0,0,0.333719135,23.550000000000004,1081.0,980.0,0,0.333719135,23.800000000000004,2344.0,1029.0,0,0.333719135,23.950000000000003,798.0,1027.0,0,0.333719135,23.950000000000003,2094.0,1008.0,0,0.333719135,22.6,288.0,966.0,0,0.333719135,20.650000000000006,79.0,1088.0,0,0.333719135
771443.0721845595,1457458.5100826677,0.8928813149999999,21.85,11.0,1126.0,0,0.4932327,24.549999999999997,0.0,1424.0,0,0.4932327,27.200000000000003,68.0,1673.0,0,0.4932327,27.800000000000004,674.0,1526.0,0,0.4932327,26.1,1561.0,1290.0,0,0.4932327,24.750000000000007,631.0,1205.0,0,0.4932327,23.550000000000004,1081.0,980.0,0,0.4932327,23.800000000000004,2344.0,1029.0,0,0.4932327,23.950000000000003,798.0,1027.0,0,0.4932327,23.950000000000003,2094.0,1008.0,0,0.4932327,22.6,288.0,966.0,0,0.4932327,20.650000000000006,79.0,1088.0,0,0.4932327
768941.6094531971,1457199.0531542036,0.90184215,21.800000000000004,11.0,1131.0,0,0.31915787,24.5,0.0,1419.0,0,0.31915787,27.200000000000003,70.0,1685.0,0,0.31915787,27.749999999999993,696.0,1524.0,0,0.31915787,26.1,1545.0,1291.0,0,0.31915787,24.750000000000007,639.0,1202.0,0,0.31915787,23.550000000000004,1090.0,981.0,0,0.31915787,23.800000000000004,2349.0,1030.0,0,0.31915787,23.950000000000003,793.0,1029.0,0,0.31915787,23.950000000000003,2104.0,1007.0,0,0.31915787,22.550000000000004,279.0,966.0,0,0.31915787,20.650000000000006,77.0,1089.0,0,0.31915787
769191.7557263334,1457199.0531542036,0.92808311,21.800000000000004,11.0,1131.0,0,0.370786575,24.5,0.0,1419.0,0,0.370786575,27.200000000000003,70.0,1685.0,0,0.370786575,27.749999999999993,696.0,1524.0,0,0.370786575,26.1,1545.0,1291.0,0,0.370786575,24.750000000000007,639.0,1202.0,0,0.370786575,23.550000000000004,1090.0,981.0,0,0.370786575,23.800000000000004,2349.0,1030.0,0,0.370786575,23.950000000000003,793.0,1029.0,0,0.370786575,23.950000000000003,2104.0,1007.0,0,0.370786575,22.550000000000004,279.0,966.0,0,0.370786575,20.650000000000006,77.0,1089.0,0,0.370786575
769441.9019994696,1457199.0531542036,0.6821235416666667,21.800000000000004,11.0,1131.0,0,0.3722541,24.5,0.0,1419.0,0,0.3722541,27.200000000000003,70.0,1685.0,0,0.3722541,27.749999999999993,696.0,1524.0,0,0.3722541,26.1,1545.0,1291.0,0,0.3722541,24.750000000000007,639.0,1202.0,0,0.3722541,23.550000000000004,1090.0,981.0,0,0.3722541,23.800000000000004,2349.0,1030.0,0,0.3722541,23.950000000000003,793.0,1029.0,0,0.3722541,23.950000000000003,2104.0,1007.0,0,0.3722541,22.550000000000004,279.0,966.0,0,0.3722541,20.650000000000006,77.0,1089.0,0,0.3722541
769692.0482726059,1457199.0531542036,-1.0883111666666667,21.800000000000004,11.0,1131.0,0,0.07521481,24.5,0.0,1419.0,0,0.07521481,27.200000000000003,70.0,1685.0,0,0.07521481,27.749999999999993,696.0,1524.0,0,0.07521481,26.1,1545.0,1291.0,0,0.07521481,24.750000000000007,639.0,1202.0,0,0.07521481,23.550000000000004,1090.0,981.0,0,0.07521481,23.800000000000004,2349.0,1030.0,0,0.07521481,23.950000000000003,793.0,1029.0,0,0.07521481,23.950000000000003,2104.0,1007.0,0,0.07521481,22.550000000000004,279.0,966.0,0,0.07521481,20.650000000000006,77.0,1089.0,0,0.07521481
769942.1945457421,1457199.0531542036,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.46707168,24.5,0.0,1419.0,0,-0.46707168,27.200000000000003,70.0,1685.0,0,-0.46707168,27.749999999999993,696.0,1524.0,0,-0.46707168,26.1,1545.0,1291.0,0,-0.46707168,24.750000000000007,639.0,1202.0,0,-0.46707168,23.550000000000004,1090.0,981.0,0,-0.46707168,23.800000000000004,2349.0,1030.0,0,-0.46707168,23.950000000000003,793.0,1029.0,0,-0.46707168,23.950000000000003,2104.0,1007.0,0,-0.46707168,22.550000000000004,279.0,966.0,0,-0.46707168,20.650000000000006,77.0,1089.0,0,-0.46707168
770192.3408188784,1457199.0531542036,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.4392818,24.5,0.0,1419.0,0,-0.4392818,27.200000000000003,70.0,1685.0,0,-0.4392818,27.749999999999993,696.0,1524.0,0,-0.4392818,26.1,1545.0,1291.0,0,-0.4392818,24.750000000000007,639.0,1202.0,0,-0.4392818,23.550000000000004,1090.0,981.0,0,-0.4392818,23.800000000000004,2349.0,1030.0,0,-0.4392818,23.950000000000003,793.0,1029.0,0,-0.4392818,23.950000000000003,2104.0,1007.0,0,-0.4392818,22.550000000000004,279.0,966.0,0,-0.4392818,20.650000000000006,77.0,1089.0,0,-0.4392818
770442.4870920145,1457199.0531542036,-1.1603542166666665,21.800000000000004,11.0,1131.0,0,-0.385350675,24.5,0.0,1419.0,0,-0.385350675,27.200000000000003,70.0,1685.0,0,-0.385350675,27.749999999999993,696.0,1524.0,0,-0.385350675,26.1,1545.0,1291.0,0,-0.385350675,24.750000000000007,639.0,1202.0,0,-0.385350675,23.550000000000004,1090.0,981.0,0,-0.385350675,23.800000000000004,2349.0,1030.0,0,-0.385350675,23.950000000000003,793.0,1029.0,0,-0.385350675,23.950000000000003,2104.0,1007.0,0,-0.385350675,22.550000000000004,279.0,966.0,0,-0.385350675,20.650000000000006,77.0,1089.0,0,-0.385350675
770692.6333651508,1457199.0531542036,-0.9050952233333334,21.800000000000004,11.0,1131.0,0,0.007243844,24.5,0.0,1419.0,0,0.007243844,27.200000000000003,70.0,1685.0,0,0.007243844,27.749999999999993,696.0,1524.0,0,0.007243844,26.1,1545.0,1291.0,0,0.007243844,24.750000000000007,639.0,1202.0,0,0.007243844,23.550000000000004,1090.0,981.0,0,0.007243844,23.800000000000004,2349.0,1030.0,0,0.007243844,23.950000000000003,793.0,1029.0,0,0.007243844,23.950000000000003,2104.0,1007.0,0,0.007243844,22.550000000000004,279.0,966.0,0,0.007243844,20.650000000000006,77.0,1089.0,0,0.007243844
770942.779638287,1457199.0531542036,0.7809885666666666,21.800000000000004,11.0,1131.0,0,0.26774758,24.5,0.0,1419.0,0,0.26774758,27.200000000000003,70.0,1685.0,0,0.26774758,27.749999999999993,696.0,1524.0,0,0.26774758,26.1,1545.0,1291.0,0,0.26774758,24.750000000000007,639.0,1202.0,0,0.26774758,23.550000000000004,1090.0,981.0,0,0.26774758,23.800000000000004,2349.0,1030.0,0,0.26774758,23.950000000000003,793.0,1029.0,0,0.26774758,23.950000000000003,2104.0,1007.0,0,0.26774758,22.550000000000004,279.0,966.0,0,0.26774758,20.650000000000006,77.0,1089.0,0,0.26774758
771192.9259114233,1457199.0531542036,0.9695759666666668,21.85,11.0,1126.0,0,0.3664646,24.549999999999997,0.0,1424.0,0,0.3664646,27.200000000000003,68.0,1673.0,0,0.3664646,27.800000000000004,674.0,1526.0,0,0.3664646,26.1,1561.0,1290.0,0,0.3664646,24.750000000000007,631.0,1205.0,0,0.3664646,23.550000000000004,1081.0,980.0,0,0.3664646,23.800000000000004,2344.0,1029.0,0,0.3664646,23.950000000000003,798.0,1027.0,0,0.3664646,23.950000000000003,2094.0,1008.0,0,0.3664646,22.6,288.0,966.0,0,0.3664646,20.650000000000006,79.0,1088.0,0,0.3664646
